Dates|S 1 Comdty_PX_LAST|C 1 Comdty_PX_LAST|W 1 Comdty_PX_LAST|SM1 Comdty_PX_LAST|BO1 Comdty_PX_LAST|AK1 Comdty_PX_LAST|AE1 Comdty_PX_LAST|SH1 Comdty_PX_LAST|DL1 Comdty_PX_LAST|DDGSFVGM Comdty_PX_LAST|BCOM Index_PX_LAST|BCOMTR Index_PX_LAST|DBC US Equity_PX_LAST|CCI Index_PX_LAST|USDCAD Curncy_PX_LAST|BB_MA|BB_UPPER|BB_LOWER|EMAVG
2013-07-12|1429.0|545.5|681.0|442.9|46.22|4674|3739|6802|2.449|300|128.4478|258.5547|26.16|512.38|1.0395|1488.525|1570.471613718933|1406.5783862810672|1453.0678014692944
2013-07-15|1453.75|536.25|669.5|451.5|45.84|4773|3671|7044|2.491|300|128.372|258.4032|26.09|513.58|1.0427|1485.3875|1567.6140886134162|1403.1609113865838|1453.2952009795297
2013-07-16|1475.25|545.25|669.5|466.8|45.71|4784|3747|7160|2.557|300|129.0588|259.7859|26.12|516.05|1.0369|1483.525|1564.893743999155|1402.1562560008451|1460.6134673196866
2013-07-17|1477.5|538.5|665.0|469.1|45.79|4791|3778|7160|2.526|300|128.4184|258.4972|26.1|514.05|1.0405|1481.8625|1562.2915797846151|1401.4334202153848|1466.2423115464578
2013-07-18|1469.25|541.0|660.5|470.4|45.52|4785|3802|7160|2.503|300|129.4876|260.6496|26.21|516.97|1.0378|1479.175|1557.490403976485|1400.8595960235152|1467.2448743643054
2013-07-19|1490.75|544.0|664.5|482.4|45.5|4776|3822|7060|2.474|298|129.6615|260.9999|26.23|517.76|1.0368|1478.8375|1556.891852056756|1400.783147943244|1475.0799162428702
2013-07-22|1520.25|540.75|659.75|502.4|45.41|4774|3785|7060|2.43|298|129.8644|261.4092|26.21|520.98|1.0334|1480.1875|1560.1039993915524|1400.2710006084476|1490.1366108285802
2013-07-23|1462.5|522.5|653.75|487.8|44.78|4779|3825|7198|2.379|298|129.6824|261.0431|26.25|518.47|1.0287|1477.7125|1556.5941003577514|1398.8308996422488|1480.9244072190536
2013-07-24|1392.5|508.25|653.25|467.8|44.26|4750|3825|7198|2.339|298|128.4953|258.6537|26.04|514.96|1.0316|1471.075|1555.017554762171|1387.1324452378294|1451.4496048127023
2013-07-25|1355.25|496.0|649.25|447.8|43.81|4642|3778|7000|2.225|298|127.7838|257.2218|26.01|514.48|1.028|1462.125|1554.919463735721|1369.330536264279|1419.383069875135
2013-07-26|1349.75|492.0|650.25|430.3|43.58|4512|3673|7014|2.228|285|126.6167|254.8727|25.85|509.48|1.0278|1452.1875|1548.360764866074|1356.014235133926|1396.1720465834237
2013-07-29|1367.5|489.25|651.5|438.9|42.47|4509|3758|6898|2.226|285|126.1692|253.9728|25.84|509.46|1.0265|1442.3375|1530.5008817125909|1354.174118287409|1386.6146977222825
2013-07-30|1350.0|495.5|655.25|429.2|42.11|4567|3809|6898|2.235|285|125.2678|252.1584|25.75|508.05|1.0305|1438.025|1534.9591142219808|1341.0908857780194|1374.4097984815216
2013-07-31|1374.0|499.0|664.25|435.1|42.09|4604|3842|6668|2.294|285|126.1571|253.9487|25.93|508.24|1.0277|1435.05|1535.9289621278886|1334.1710378721114|1374.273198987681
2013-08-01|1234.25|487.5|658.0|397.7|42.6|4583|3840|6668|2.185|285|126.2615|254.1591|25.99|507.43|1.0346|1424.7|1558.1335602462889|1291.2664397537112|1327.5987993251208
2013-08-02|1212.75|476.0|660.5|385.2|42.49|4564|3840|6268|2.185|272|125.6846|252.9981|25.89|506.58|1.0392|1413.7375|1575.9031926572325|1251.5718073427674|1289.3158662167473
2013-08-05|1207.5|469.25|645.25|377.1|42.82|4558|3700|6268|2.179|272|125.0184|251.6577|25.76|506.47|1.036|1401.3375|1585.2957340505584|1217.3792659494418|1262.043910811165
2013-08-06|1193.5|472.25|650.5|371.6|42.21|4554|3700|6268|2.196|272|124.2756|250.1628|25.55|504.11|1.0377|1387.6|1589.6633192838324|1185.5366807161674|1239.1959405407767
2013-08-07|1199.0|468.25|643.5|377.0|41.74|4488|3700|6268|2.185|272|123.7342|249.0733|25.38|504.78|1.0423|1374.3125|1588.897965199766|1159.727034800234|1225.797293693851
2013-08-08|1227.75|473.5|641.25|392.6|41.75|4523|3700|6268|2.18|272|125.024|251.6698|25.51|510.45|1.0328|1362.1|1580.8187349085576|1143.3812650914422|1226.448195795901
2013-08-09|1218.5|465.75|633.5|390.6|41.5|4549|3700|6268|2.145|268|125.5741|252.7775|25.69|510.33|1.0289|1351.575|1576.5724499855498|1126.5775500144505|1223.7987971972675
2013-08-12|1256.5|472.0|635.0|402.7|42.38|4554|3700|6268|2.158|268|127.2361|256.1239|26.0|515.5|1.0307|1341.7125|1565.2179403700277|1118.2070596299725|1234.6991981315118
2013-08-13|1257.75|455.25|628.25|401.8|42.62|4591|3700|6268|2.14|268|127.0566|255.7629|25.99|514.1|1.0343|1330.8375|1548.380844818912|1113.2941551810882|1242.3827987543414
2013-08-14|1269.5|464.75|630.5|407.9|42.34|4571|3700|6268|2.206|268|127.998|257.6584|26.2|517.96|1.0342|1320.4375|1528.6271896462454|1112.2478103537546|1251.4218658362277
2013-08-15|1288.25|481.5|637.5|409.8|43.12|4560|3782|6964|2.242|268|129.5324|260.7475|26.45|521.51|1.0306|1311.3875|1508.3481861152754|1114.4268138847249|1263.697910557485
2013-08-16|1283.25|473.75|631.0|408.8|42.81|4575|3815|7054|2.229|288|129.6059|260.8958|26.46|521.14|1.0336|1301.0125|1480.141257811246|1121.883742188754|1270.21527370499
2013-08-19|1322.0|493.25|641.5|420.3|43.45|4557|3856|7060|2.249|288|130.2028|262.0985|26.43|524.02|1.0345|1291.1|1439.9931160262286|1142.2068839737713|1287.47684913666
2013-08-20|1309.25|483.75|634.25|413.8|42.88|4529|3873|7032|2.249|288|129.4884|260.6608|26.38|520.18|1.0392|1283.4375|1410.4201636789448|1156.4548363210552|1294.734566091107
2013-08-21|1333.0|498.0|638.75|421.5|42.82|4481|3875|7018|2.296|288|129.0703|259.8195|26.35|517.66|1.0474|1280.4625|1399.6327852014713|1161.292214798529|1307.4897107274046
2013-08-22|1322.0|487.5|630.5|413.3|42.43|4423|3880|7016|2.301|288|128.9987|259.6757|26.36|517.88|1.0516|1278.8|1394.631515573267|1162.9684844267329|1312.3264738182695
2013-08-23|1365.25|495.5|634.5|433.2|42.64|4395|3859|7008|2.436|287|130.1809|262.0559|26.57|521.2|1.0496|1279.575|1397.4837676977418|1161.6662323022583|1329.9676492121798
2013-08-26|1427.75|515.75|654.75|458.6|44.44|4424|3996|7210|2.508|287|131.4466|264.6048|26.72|526.83|1.0501|1282.5875|1411.859236566815|1153.315763433185|1362.5617661414533
2013-08-27|1414.0|499.75|650.75|455.9|44.06|4419|4003|7222|2.473|287|132.2671|266.2568|26.98|526.84|1.0474|1285.7875|1424.4063366528878|1147.168663347112|1379.7078440943023
2013-08-28|1433.0|504.25|646.5|463.3|44.31|4414|3985|7216|2.496|287|132.3689|266.4621|27.02|527.95|1.0487|1288.7375|1436.9211255292737|1140.5538744707264|1397.4718960628684
2013-08-29|1430.0|497.25|641.25|467.4|43.78|4380|3941|7118|2.465|287|131.6248|264.9645|26.74|526.33|1.0532|1298.525|1456.5517303338268|1140.4982696661734|1408.3145973752455
2013-08-30|1424.0|495.0|643.25|468.2|43.89|4332|3874|6974|2.393|300|130.4445|262.5888|26.66|523.61|1.0537|1309.0875|1470.9624729729708|1147.2125270270294|1413.5430649168306
2013-09-02|1424.0|495.0|643.25|468.2|43.89|4321|3928|7002|2.393|300|130.4445|262.5888|26.66|523.61|1.0544|1318.05|1476.2413082315206|1159.8586917684793|1404.612043277887
2013-09-03|1386.75|475.25|647.25|443.5|43.9|4346|3969|7052|1.943|300|131.6531|265.0228|26.8|525.78|1.0535|1318.05|1476.2413082315206|1159.8586917684793|1404.612043277887
2013-09-04|1352.5|469.5|646.25|428.0|43.63|4346|3994|7016|1.885|300|130.2919|262.2831|26.57|522.3|1.0496|1326.0|1474.0084457049666|1177.9915542950334|1387.241362185258
2013-09-05|1367.5|461.0|640.25|434.6|43.26|4346|3980|6994|1.885|300|129.7738|261.2402|26.51|521.2|1.0505|1334.425|1471.3236029877587|1197.5263970122412|1380.6609081235056
2013-09-06|1367.75|468.25|647.75|434.7|43.43|4346|4012|7126|1.885|300|130.7701|263.2461|26.66|525.38|1.0405|1341.425|1469.8439530404294|1213.0060469595703|1376.3572720823372
2013-09-09|1356.5|463.5|641.25|430.6|42.88|4398|4028|7128|1.882|300|130.3404|262.3816|26.49|525.45|1.0369|1348.325|1463.7560508485476|1232.8939491514525|1369.7381813882248
2013-09-10|1355.0|469.0|646.5|428.4|42.81|4397|4081|6982|1.895|300|129.2947|260.2768|26.25|523.28|1.0349|1353.25|1460.7202284356|1245.7797715644|1364.8254542588163
2013-09-11|1358.25|472.5|648.0|429.2|42.72|4397|4086|6982|1.883|300|129.4282|260.5457|26.29|524.17|1.0319|1358.275|1456.406531629747|1260.1434683702532|1362.6336361725444
2013-09-12|1396.0|466.25|653.0|449.2|42.78|4397|4033|7252|1.848|300|129.9055|261.5066|26.42|523.99|1.0323|1364.6|1455.0334561984666|1274.1665438015332|1373.755757448363
2013-09-13|1381.5|459.0|641.5|444.6|42.34|4353|3977|7012|1.774|280|129.3204|260.329|26.34|521.87|1.0351|1369.2625|1452.8239257597368|1285.701074240263|1376.3371716322422
2013-09-16|1348.25|456.5|641.25|431.2|42.13|4480|3943|7190|1.783|280|128.8947|259.4724|26.01|520.57|1.0324|1372.5125|1447.0036865592165|1298.0213134407836|1366.9747810881615
2013-09-17|1342.5|454.0|643.0|428.8|42.0|4471|3920|7086|1.785|280|128.0217|257.7152|25.74|514.98|1.0296|1373.5375|1445.749561838726|1301.3254381612735|1358.816520725441
2013-09-18|1347.75|456.25|646.5|427.0|42.47|4492|3917|7086|1.844|280|128.9249|259.5335|26.3|517.33|1.022|1375.4625|1442.590600487054|1308.3343995129462|1355.1276804836275
2013-09-19|1339.5|459.5|657.0|421.6|42.71|4492|3917|7086|1.881|280|130.0015|261.7008|26.2|522.79|1.0265|1375.7875|1442.148685002982|1309.426314997018|1349.9184536557518
2013-09-20|1315.25|451.0|646.25|413.4|42.09|4492|3917|7086|1.866|280|128.294|258.2635|25.96|516.07|1.0304|1375.45|1442.9606658240016|1307.9393341759985|1338.362302437168
2013-09-23|1307.75|453.25|653.5|411.1|41.97|4474|3875|7018|1.886|280|127.5868|256.84|25.77|515.22|1.0284|1372.575|1446.1988921818183|1298.9511078181818|1328.1582016247787
2013-09-24|1312.5|448.75|658.25|414.1|41.84|4500|3897|7066|1.828|280|126.8541|255.3652|25.76|514.69|1.03|1366.8125|1440.3012533912504|1293.3237466087496|1322.9388010831858
2013-09-25|1321.75|454.75|670.5|418.6|41.82|4505|3917|7066|1.898|280|127.4462|256.5573|25.8|517.83|1.0314|1362.2|1434.8380754150328|1289.5619245849673|1322.5425340554573
2013-09-26|1316.75|456.75|678.25|416.4|41.79|4511|3921|7066|2.007|280|127.8105|257.2909|26.0|517.6|1.031|1356.3875|1423.8542464385234|1288.9207535614769|1320.611689370305
2013-09-27|1319.75|454.0|683.0|419.9|41.51|4550|3929|7066|1.99|300|128.0086|257.6897|25.87|518.96|1.0306|1350.875|1410.9991424055263|1290.7508575944737|1320.3244595802034
2013-09-30|1282.75|441.5|678.5|409.9|40.83|4548|3933|6882|1.95|300|127.1103|255.8818|25.76|517.58|1.0309|1343.8125|1401.0326614380806|1286.5923385619194|1307.7996397201357
2013-10-01|1268.0|439.0|681.25|403.3|40.27|4548|3933|6882|1.671|300|126.2813|254.2131|25.59|513.73|1.0322|1337.875|1400.4362699679282|1275.3137300320718|1294.5330931467572
2013-10-02|1273.75|439.0|686.0|411.7|39.38|4548|3933|6882|1.627|300|127.225|256.1129|25.84|517.35|1.0337|1333.9375|1401.992785430303|1265.882214569697|1287.6053954311717
2013-10-03|1288.25|439.25|689.25|415.3|40.27|4548|3933|6882|1.672|300|126.9106|255.48|25.8|516.01|1.0333|1329.975|1398.974257242379|1260.9757427576208|1287.8202636207811
2013-10-04|1295.0|443.25|687.0|418.4|40.24|4548|3933|6882|1.687|295|127.2601|256.1837|25.88|517.75|1.0294|1326.3375|1394.654641882547|1258.0203581174535|1290.213509080521
2013-10-07|1296.5|449.25|694.75|420.7|39.9|4548|3933|6882|1.687|295|128.1058|257.8863|26.06|521.48|1.0313|1323.3375|1391.3619946692|1255.3130053308005|1292.3090060536806
2013-10-08|1288.75|441.75|693.5|414.9|40.43|4562|3985|6918|1.69|295|128.5172|258.7148|26.15|522.44|1.0368|1320.025|1388.0117450316604|1252.0382549683395|1291.122670702454
2013-10-09|1287.75|443.5|690.5|411.7|40.67|4564|3991|6990|1.723|295|127.4037|256.4735|25.96|518.29|1.0394|1316.5|1383.4970148588727|1249.5029851411273|1289.9984471349694
2013-10-10|1288.0|438.25|685.5|409.6|41.22|4601|4035|7000|1.729|295|128.1717|258.0198|26.29|519.32|1.0398|1311.1|1368.2870614737285|1253.912938526271|1289.3322980899798
2013-10-11|1266.75|433.25|692.25|403.4|40.28|4625|4011|7050|1.718|295|127.7841|257.2397|26.15|517.93|1.0349|1305.3625|1355.769214582484|1254.955785417516|1281.80486539332
2013-10-14|1273.0|437.0|692.5|407.4|40.39|4620|4016|7050|1.743|295|128.3229|258.3251|26.14|519.39|1.0354|1301.6|1349.8266523822667|1253.373347617733|1278.8699102622134
2013-10-15|1267.0|443.5|685.75|402.4|40.66|4592|4004|7050|1.784|295|127.7575|257.1872|26.05|517.72|1.0383|1297.825|1344.4477144211917|1251.2022855788084|1274.9132735081423
2013-10-16|1276.5|442.75|681.5|403.8|41.37|4586|4003|7050|1.808|295|128.255|258.1897|26.25|519.11|1.0328|1294.2625|1335.679427396899|1252.8455726031011|1275.4421823387615
2013-10-17|1293.25|443.0|686.0|413.0|41.12|4560|4010|7116|1.791|295|128.1914|258.0625|26.11|519.45|1.0289|1291.95|1327.7953623220635|1256.1046376779366|1281.3781215591744
2013-10-18|1291.25|441.5|705.75|410.1|41.68|4553|3981|7116|1.81|295|128.6925|259.0722|26.26|520.46|1.0286|1290.75|1324.964762895569|1256.535237104431|1284.6687477061164
2013-10-21|1303.25|444.0|699.75|415.7|41.64|4548|3991|7134|1.828|295|128.1176|257.9177|26.2|518.83|1.0304|1290.525|1324.3465537786187|1256.7034462213817|1290.8624984707444
2013-10-22|1302.25|438.25|700.75|416.1|41.52|4512|3982|7322|1.817|295|128.114|257.9107|26.17|519.64|1.0286|1290.0125|1322.7808059525512|1257.244194047449|1294.6583323138298
2013-10-23|1310.0|442.75|701.75|421.4|41.5|4515|3983|7138|1.801|295|127.1134|255.8967|25.77|516.66|1.0382|1289.425|1320.2604909155018|1258.589509084498|1299.772221542553
2013-10-24|1309.75|440.25|696.5|426.0|41.13|4478|3944|7152|1.826|295|127.192|256.0551|25.775|516.51|1.0422|1289.075|1318.8008725691948|1259.3491274308053|1303.0981476950355
2013-10-25|1300.0|440.0|690.75|423.5|40.73|4483|3920|7042|1.861|300|127.5148|256.7051|25.86|516.82|1.0448|1288.0875|1314.834590963318|1261.3404090366823|1302.0654317966903
2013-10-28|1271.25|430.75|681.0|414.7|40.36|4461|3820|6904|1.831|300|126.9081|255.4845|25.96|514.3|1.0445|1287.5125|1315.172703813421|1259.8522961865788|1291.7936211977938
2013-10-29|1279.0|432.0|681.25|410.8|40.97|4397|3773|6764|1.801|300|126.4931|254.6495|25.89|511.97|1.0469|1288.0625|1314.5619693343094|1261.5630306656906|1287.529080798529
2013-10-30|1287.5|430.25|675.0|411.8|41.62|4397|3828|6718|1.802|300|126.6351|254.9356|25.97|512.68|1.0479|1288.75|1314.4292717965288|1263.0707282034712|1287.5193871990195
2013-10-31|1280.25|428.25|667.5|403.6|41.33|4334|3903|6626|1.784|300|125.2281|252.1034|25.75|508.11|1.0431|1288.35|1314.295808910111|1262.4041910898889|1285.0962581326798
2013-11-01|1251.5|427.25|667.75|394.9|41.59|4594|3950|6626|1.649|285|123.8667|249.363|25.43|506.43|1.042|1286.175|1316.4570491380618|1255.892950861938|1273.8975054217867
2013-11-04|1256.5|426.25|662.75|396.9|41.25|4450|3950|6626|1.642|285|123.1991|248.02|25.32|503.97|1.0425|1284.175|1316.668114655262|1251.681885344738|1268.098336947858
2013-11-05|1250.25|425.0|656.0|392.8|41.15|4459|3950|6626|1.62|285|122.7904|247.1975|25.25|504.26|1.0456|1282.25|1317.8445922859078|1246.6554077140922|1262.148891298572
2013-11-06|1255.0|421.25|653.25|396.8|41.14|4450|3920|6626|1.607|285|122.9962|247.6122|25.27|504.68|1.0418|1280.6125|1318.011856612113|1243.213143387887|1259.7659275323813
2013-11-07|1266.5|420.5|653.0|403.8|40.74|4450|3901|6626|1.635|285|122.6904|246.9969|25.09|503.99|1.0462|1279.5375|1317.2602633531797|1241.8147366468202|1262.010618354921
2013-11-08|1296.0|426.75|649.75|422.3|40.24|4450|3814|6626|1.674|285|123.2578|248.1395|25.23|506.01|1.0479|1281.0|1318.8939309124826|1243.1060690875174|1273.3404122366142
2013-11-11|1301.0|434.75|646.25|422.1|40.42|4450|3850|6626|1.706|285|123.5324|248.6935|25.34|505.97|1.0476|1282.4|1321.0692384202223|1243.7307615797777|1282.5602748244096
2013-11-12|1314.5|432.25|645.25|427.7|40.75|4450|3880|6626|1.742|285|123.1134|247.8502|25.17|505.52|1.0495|1284.775|1325.165562016392|1244.3844379836082|1293.20684988294
2013-11-13|1315.0|429.75|645.5|423.3|40.96|4419|3919|6626|1.769|285|122.8297|247.2796|25.28|503.38|1.0457|1286.7|1328.956242142434|1244.4437578575662|1300.471233255293
2013-11-14|1313.5|426.5|644.75|424.6|40.97|4445|3919|6626|1.778|285|123.2266|248.0792|25.39|504.41|1.0464|1287.7125|1331.4909978613932|1243.934002138607|1304.814155503529
2013-11-15|1280.5|422.0|644.5|410.5|40.47|4441|3824|7198|1.777|310|123.2125|248.0513|25.35|506.04|1.0439|1287.175|1331.0304728625742|1243.3195271374257|1296.7094370023528
2013-11-18|1287.5|412.0|642.25|415.8|40.11|4442|3807|7198|1.805|310|122.4156|246.4485|25.18|503.24|1.0429|1286.3875|1329.6213047712668|1243.153695228733|1293.6396246682352
2013-11-19|1276.25|417.75|650.25|408.9|39.99|4431|3842|7218|1.836|310|122.0029|245.6183|25.14|502.4|1.0469|1285.0875|1327.896749876633|1242.2782501233671|1287.8430831121568
2013-11-20|1273.75|417.0|647.25|407.0|40.32|4396|3838|7200|1.94|310|122.4267|246.472|25.16|504.06|1.0453|1283.275|1324.760810827318|1241.7891891726822|1283.145388741438
2013-11-21|1291.5|423.0|648.75|411.0|41.54|4367|3886|7196|2.047|310|123.2898|248.2101|25.48|505.73|1.0517|1282.3625|1322.2509303401375|1242.4740696598624|1285.9302591609587
2013-11-22|1319.5|422.25|649.5|427.8|41.16|4353|3886|7162|2.035|300|123.8111|249.2602|25.56|505.69|1.0514|1283.3375|1325.7745931497434|1240.9004068502568|1297.1201727739726
2013-11-25|1329.25|424.75|652.5|437.2|40.66|4339|3897|7166|1.959|300|123.894|249.4288|25.53|506.81|1.0543|1286.2375|1332.709393387294|1239.765606612706|1307.8301151826486
2013-11-26|1329.25|418.5|646.5|450.2|40.35|4330|3879|7166|1.923|300|123.8313|249.303|25.52|506.4|1.0541|1288.75|1338.6892130494664|1238.8107869505336|1314.9700767884324
2013-11-27|1320.0|417.25|651.25|445.9|40.0|4332|3906|7180|2.014|300|123.5528|248.743|25.52|505.16|1.0595|1290.375|1342.1278984695543|1238.6221015304457|1316.646717858955
2013-11-28|1320.0|417.25|651.25|445.9|40.0|4305|3926|6970|2.014|300|123.5528|248.743|25.52|505.16|1.0581|1293.1875|1348.429892010122|1237.945107989878|1323.2644785726368
2013-11-29|1336.5|415.25|655.0|456.6|40.22|4299|3942|6938|2.05|300|124.2192|250.0857|25.51|509.2|1.0614|1293.1875|1348.429892010122|1237.945107989878|1323.2644785726368
2013-12-02|1321.25|424.5|661.75|428.8|40.6|4322|3991|6938|1.713|300|123.8908|249.4262|25.48|506.65|1.0644|1296.675|1349.7127459928304|1243.6372540071695|1322.5929857150911
2013-12-03|1319.75|431.25|668.25|428.8|40.11|4338|4048|7080|1.763|300|124.2091|250.0675|25.63|506.55|1.0649|1299.8375|1350.4011418288874|1249.2738581711128|1321.645323810061
2013-12-04|1329.5|436.5|661.75|430.3|40.35|4371|4000|7080|1.861|300|125.0502|251.7614|25.68|508.82|1.0684|1303.8|1350.4697439461584|1257.1302560538415|1324.2635492067077
2013-12-05|1328.0|433.5|652.0|428.1|40.61|4396|4000|7080|1.885|300|125.2247|252.1132|25.65|507.08|1.0654|1307.45|1349.4692217919371|1265.430778208063|1325.5090328044716
2013-12-06|1325.5|434.25|651.0|427.4|40.49|4394|3995|7080|1.993|300|125.3806|252.4276|25.74|508.19|1.064|1310.4|1348.617600657289|1272.1823993427113|1325.5060218696478
2013-12-09|1343.75|438.0|650.5|438.7|40.22|4419|4000|7080|2.015|300|125.9848|253.6456|25.65|509.88|1.0627|1312.7875|1353.0212777868296|1272.5537222131702|1331.5873479130987
2013-12-10|1338.25|436.0|638.75|438.3|40.11|4433|3980|7080|2.004|300|126.5226|254.729|25.73|513.22|1.0603|1314.65|1355.962951964245|1273.3370480357553|1333.808231942066
2013-12-11|1344.0|439.25|640.75|438.9|40.4|4433|4000|7080|1.931|300|127.0614|255.8141|25.73|514.38|1.059|1316.125|1359.372398765706|1272.877601234294|1337.2054879613777
2013-12-12|1323.75|434.25|633.75|430.1|39.99|4435|4000|7080|1.83|300|126.3287|254.3395|25.49|511.75|1.064|1316.5625|1359.9323844245637|1273.1926155754363|1332.720325307585
2013-12-13|1327.5|425.5|628.75|432.6|39.83|4435|3990|7080|1.765|310|126.1128|253.9054|25.39|511.14|1.0585|1317.2625|1360.863381585124|1273.661618414876|1330.980216871723
2013-12-16|1337.75|423.25|621.75|439.0|39.75|4441|3730|7074|1.776|310|126.3384|254.361|25.47|512.81|1.0596|1320.125|1361.136126539026|1279.113873460974|1333.2368112478157
2013-12-17|1346.5|426.75|619.75|448.0|39.31|4436|3760|7084|1.813|310|126.0405|253.7617|25.35|510.42|1.0607|1323.075|1362.7405076861498|1283.4094923138505|1337.6578741652106
2013-12-18|1324.0|425.0|612.75|441.2|39.06|4437|3773|7006|1.822|310|126.0287|253.7384|25.4|510.72|1.0703|1325.4625|1358.8122657413062|1292.112734258694|1333.105249443474
2013-12-19|1327.0|430.5|610.75|442.1|39.33|4440|3762|7024|1.902|310|126.7319|255.1547|25.46|509.92|1.0664|1328.125|1351.566149715831|1304.683850284169|1331.0701662956494
2013-12-20|1339.0|433.25|613.5|446.6|39.44|4438|3764|6980|1.912|310|127.5852|256.8731|25.66|512.09|1.0635|1330.5|1347.3017856193917|1313.6982143806083|1333.7134441970998
2013-12-23|1328.5|434.25|609.5|444.2|39.28|4433|3764|6976|1.917|310|127.3361|256.373|25.66|510.24|1.0605|1330.95|1347.0151797375568|1314.884820262443|1331.9756294647332
2013-12-24|1333.75|434.5|606.25|447.4|39.1|4433|3734|6936|1.943|310|127.4848|256.6729|25.74|511.91|1.0631|1331.175|1347.264670599487|1315.0853294005128|1332.567086309822
2013-12-25|1333.75|434.5|606.25|447.4|39.1|4432|3730|6890|1.943|310|127.4848|256.6729|25.74|511.91|1.063|1330.65|1347.6179108908552|1313.682089109145|1327.961390873215
2013-12-26|1318.75|426.25|606.0|441.0|38.87|4419|3747|6848|1.949|310|127.4828|256.6698|25.78|513.43|1.0648|1330.65|1347.6179108908552|1313.682089109145|1327.961390873215
2013-12-27|1331.5|427.5|609.0|445.7|39.02|4407|3733|6850|1.96|310|127.6106|256.9276|25.85|514.51|1.0706|1331.225|1347.4745384549838|1314.975461545016|1329.14092724881
2013-12-30|1328.25|423.5|600.5|450.3|38.62|4388|3725|6884|1.942|310|127.1369|255.9755|25.7|511.24|1.0648|1330.8125|1346.923734434394|1314.701265565606|1328.8439514992067
2013-12-31|1312.5|422.0|605.25|437.7|38.82|4420|3722|6834|1.911|310|125.7515|253.1865|25.66|508.06|1.0623|1330.375|1347.9131726528165|1312.8368273471835|1323.395967666138
2014-01-01|1312.5|422.0|605.25|437.7|38.82|4420|3722|6834|1.911|310|125.7515|253.1865|25.66|508.06|1.0644|1327.8875|1359.340431103476|1296.434568896524|1305.5973117774254
2014-01-02|1270.0|420.5|597.0|406.3|38.8|4425|3717|6780|1.819|310|125.4024|252.4845|25.29|508.83|1.067|1327.8875|1359.340431103476|1296.434568896524|1305.5973117774254
2014-01-03|1271.25|423.5|605.75|407.1|38.6|4425|3718|6780|1.855|310|124.9074|251.4883|25.13|510.49|1.0635|1324.975|1364.9299433737551|1285.0200566262445|1294.148207851617
2014-01-06|1276.75|427.75|605.75|413.8|38.12|4425|3734|6688|1.924|310|125.055|251.7869|25.16|512.56|1.0656|1322.4125|1367.5060901764318|1277.318909823568|1288.3488052344114
2014-01-07|1276.0|426.0|602.5|415.8|37.93|4425|3716|6580|1.944|310|124.8693|251.4133|25.14|510.61|1.0766|1319.9375|1369.3120569600376|1270.5629430399624|1284.232536822941
2014-01-08|1269.25|417.0|588.75|412.5|37.68|4425|3703|6450|1.913|310|123.6805|249.0202|24.9|507.43|1.082|1316.2125|1368.9645793429038|1263.4604206570964|1279.2383578819608
2014-01-09|1273.75|412.0|584.25|414.3|37.96|4425|3676|6460|1.925|310|122.3268|246.2951|24.7|503.9|1.0842|1312.9875|1367.8022961320664|1258.1727038679337|1277.4089052546406
2014-01-10|1278.5|432.75|569.0|413.6|38.23|4425|3646|6598|1.963|275|123.6354|248.9301|24.86|509.32|1.0892|1309.7125|1364.5511895813531|1254.873810418647|1277.7726035030937
2014-01-13|1294.25|434.5|573.5|421.9|37.84|4425|3584|6598|1.95|275|124.5161|250.7045|24.85|511.67|1.0863|1308.2375|1363.07349980852|1253.40150019148|1283.2650690020623
